"idBank";"Dernière mise à jour";"IPAGRI";"﻿Base de l'indice";"Indicateur";"Correction";"Série arrêtée";"Puissance";"Nomenclature de l'indice des prix agricoles";"Zone géographique";"Unité";"Périodicité";"Nature"
"010777046";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour autres volailles";"France";"sans objet";"Annuelle";"Indice"
"010777047";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour dindes et dindonneaux";"France";"sans objet";"Annuelle";"Indice"
"010777048";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour palmipèdes";"France";"sans objet";"Annuelle";"Indice"
"010777049";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour volailles nca";"France";"sans objet";"Annuelle";"Indice"
"010777050";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres aliments composés";"France";"sans objet";"Annuelle";"Indice"
"010777051";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour lapins";"France";"sans objet";"Annuelle";"Indice"
"010777052";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour ovins et caprins";"France";"sans objet";"Annuelle";"Indice"
"010777053";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour agneaux";"France";"sans objet";"Annuelle";"Indice"
"010777054";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour brebis";"France";"sans objet";"Annuelle";"Indice"
"010777055";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour chèvres";"France";"sans objet";"Annuelle";"Indice"
"010777056";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments équins (ou autres animaux)";"France";"sans objet";"Annuelle";"Indice"
"010777057";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel et petit outillage";"France";"sans objet";"Annuelle";"Indice"
"010777058";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Films plastiques et filets pour élevage";"France";"sans objet";"Annuelle";"Indice"
"010777059";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Films plastiques et filets pour culture";"France";"sans objet";"Annuelle";"Indice"
"010777060";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Clôture et tuteurage";"France";"sans objet";"Annuelle";"Indice"
"010777061";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres (emballages, contenants, outillage, poterie et conteneurs)";"France";"sans objet";"Annuelle";"Indice"
"010777062";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Entretien et réparation";"France";"sans objet";"Annuelle";"Indice"
"010777063";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Entretien et réparation du matériel";"France";"sans objet";"Annuelle";"Indice"
"010777064";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Entretien et réparation des bâtiments";"France";"sans objet";"Annuelle";"Indice"
"010777065";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits et services vétérinaires";"France";"sans objet";"Annuelle";"Indice"
"010777066";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits vétérinaires";"France";"sans objet";"Annuelle";"Indice"
"010777067";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Immunité : vaccins, sérums, immunostimulants et colostrums";"France";"sans objet";"Annuelle";"Indice"
"010777068";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antibactériens";"France";"sans objet";"Annuelle";"Indice"
"010777069";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antibactériens action générale (voie orale et parentérale)";"France";"sans objet";"Annuelle";"Indice"
"010777070";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits topiques";"France";"sans objet";"Annuelle";"Indice"
"010777071";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antiparasitaires";"France";"sans objet";"Annuelle";"Indice"
"010777072";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antiparasitaires internes";"France";"sans objet";"Annuelle";"Indice"
"010777073";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antiparasitaires externes";"France";"sans objet";"Annuelle";"Indice"
"010777074";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Endectocides";"France";"sans objet";"Annuelle";"Indice"
"010777075";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Anti-inflammatoires";"France";"sans objet";"Annuelle";"Indice"
"010777076";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres produits regroupés par appareil ou système";"France";"sans objet";"Annuelle";"Indice"
"010777077";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Services vétérinaires";"France";"sans objet";"Annuelle";"Indice"
"010777078";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Visite type";"France";"sans objet";"Annuelle";"Indice"
"010777079";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Vacation horaire";"France";"sans objet";"Annuelle";"Indice"
"010777080";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Tarif de prophylaxie";"France";"sans objet";"Annuelle";"Indice"
"010777081";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Frais généraux";"France";"sans objet";"Annuelle";"Indice"
"010777082";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Services postaux";"France";"sans objet";"Annuelle";"Indice"
"010777083";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Eau potable à usage non domestique";"France";"sans objet";"Annuelle";"Indice"
"010777084";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Études et conseils";"France";"sans objet";"Annuelle";"Indice"
"010777085";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Transports et télécommunications";"France";"sans objet";"Annuelle";"Indice"
"010777086";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Biens et services d'investissement";"France";"sans objet";"Annuelle";"Indice"
"010777087";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel";"France";"sans objet";"Annuelle";"Indice"
"010777088";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de culture";"France";"sans objet";"Annuelle";"Indice"
"010777089";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Motoculteurs";"France";"sans objet";"Annuelle";"Indice"
"010777090";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de semis, plantation et distribution";"France";"sans objet";"Annuelle";"Indice"
"010777091";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de travail et mise en état du sol";"France";"sans objet";"Annuelle";"Indice"
"010777092";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de protection des cultures";"France";"sans objet";"Annuelle";"Indice"
"010777093";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de récolte";"France";"sans objet";"Annuelle";"Indice"
"010777094";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Tracteurs";"France";"sans objet";"Annuelle";"Indice"
"010777095";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Remorques";"France";"sans objet";"Annuelle";"Indice"
"010777096";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Véhicules utilitaires";"France";"sans objet";"Annuelle";"Indice"
"010777097";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Ouvrages";"France";"sans objet";"Annuelle";"Indice"
"010777098";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Bâtiments d'exploitation";"France";"sans objet";"Annuelle";"Indice"
"010777099";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Ouvrages de génie civil";"France";"sans objet";"Annuelle";"Indice"
"010777276";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Indice total";"France";"sans objet";"Mensuelle";"Indice"
"010777277";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Biens et services de consommation courante";"France";"sans objet";"Mensuelle";"Indice"
"010777278";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences et plants";"France";"sans objet";"Mensuelle";"Indice"
"010777279";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences céréales à paille";"France";"sans objet";"Mensuelle";"Indice"
"010777280";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de blé tendre";"France";"sans objet";"Mensuelle";"Indice"
"010777281";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de blé tendre (traitement standard)";"France";"sans objet";"Mensuelle";"Indice"
"010777282";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de blé tendre (traitement haut de gamme)";"France";"sans objet";"Mensuelle";"Indice"
"010777283";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de blé tendre (traitement anti-mouche)";"France";"sans objet";"Mensuelle";"Indice"
"010777285";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de blé dur";"France";"sans objet";"Mensuelle";"Indice"
"010777286";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences d'orge";"France";"sans objet";"Mensuelle";"Indice"
"010777287";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences d’orge (standard et haut de gamme)";"France";"sans objet";"Mensuelle";"Indice"
"010777290";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences maïs, sorgho et riz";"France";"sans objet";"Mensuelle";"Indice"
"010777291";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de maïs – grains";"France";"sans objet";"Mensuelle";"Indice"
"010777292";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de maïs – fourrages";"France";"sans objet";"Mensuelle";"Indice"
"010777294";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences fourragères";"France";"sans objet";"Mensuelle";"Indice"
"010777295";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"semences oléagineux et protéagineux";"France";"sans objet";"Mensuelle";"Indice"
"010777296";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de colza";"France";"sans objet";"Mensuelle";"Indice"
"010777297";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de tournesol (oléique et linoélique)";"France";"sans objet";"Mensuelle";"Indice"
"010777300";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences jachères  et cultures couvre-sol";"France";"sans objet";"Mensuelle";"Indice"
"010777303";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences potagères, florales et textiles";"France";"sans objet";"Mensuelle";"Indice"
"010777304";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres semences et plants";"France";"sans objet";"Mensuelle";"Indice"
"010777305";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Plants de pommes de terre";"France";"sans objet";"Mensuelle";"Indice"
"010777306";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Semences de betteraves industrielles";"France";"sans objet";"Mensuelle";"Indice"
"010777308";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Énergie et lubrifiants";"France";"sans objet";"Mensuelle";"Indice"
"010777309";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Combustibles";"France";"sans objet";"Mensuelle";"Indice"
"010777312";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Gaz";"France";"sans objet";"Mensuelle";"Indice"
"010777313";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Carburants";"France";"sans objet";"Mensuelle";"Indice"
"010777314";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Essence";"France";"sans objet";"Mensuelle";"Indice"
"010777315";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Gazole";"France";"sans objet";"Mensuelle";"Indice"
"010777316";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"gazole non routier";"France";"sans objet";"Mensuelle";"Indice"
"010777317";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Electricité";"France";"sans objet";"Mensuelle";"Indice"
"010777318";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Lubrifiants";"France";"sans objet";"Mensuelle";"Indice"
"010777319";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais et amendements";"France";"sans objet";"Mensuelle";"Indice"
"010777320";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais simples";"France";"sans objet";"Mensuelle";"Indice"
"010777321";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais simples azotés";"France";"sans objet";"Mensuelle";"Indice"
"010777322";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Ammonitrates";"France";"sans objet";"Mensuelle";"Indice"
"010777323";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Solutions azotées";"France";"sans objet";"Mensuelle";"Indice"
"010777324";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Urée";"France";"sans objet";"Mensuelle";"Indice"
"010777325";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Sulfate d'amonium";"France";"sans objet";"Mensuelle";"Indice"
"010777326";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres engrais simples azotés (ammoniac, anhydre, autres engrais azotés)";"France";"sans objet";"Mensuelle";"Indice"
"010777327";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais simples phosphatés";"France";"sans objet";"Mensuelle";"Indice"
"010777328";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Superphosphates triples : >38%";"France";"sans objet";"Mensuelle";"Indice"
"010777330";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais simples potassiques (yc compris chlorure et sulfate de potassium)";"France";"sans objet";"Mensuelle";"Indice"
"010777331";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais composés";"France";"sans objet";"Mensuelle";"Indice"
"010777332";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais binaires";"France";"sans objet";"Mensuelle";"Indice"
"010777333";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais binaires N P";"France";"sans objet";"Mensuelle";"Indice"
"010777334";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Phosphate d'ammoniaque";"France";"sans objet";"Mensuelle";"Indice"
"010777335";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres N P solides ou liquides";"France";"sans objet";"Mensuelle";"Indice"
"010777336";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais binaires P K";"France";"sans objet";"Mensuelle";"Indice"
"010777337";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Superpotassiques";"France";"sans objet";"Mensuelle";"Indice"
"010777341";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais ternaires";"France";"sans objet";"Mensuelle";"Indice"
"010777343";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais ternaires classe 02 ( N + P + K<40 ; P/N<=1 ; K/P>1)";"France";"sans objet";"Mensuelle";"Indice"
"010777346";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais ternaires classe 05 (40<= N + P + K<=45 ; P/N<=1 ; K/P<=1)";"France";"sans objet";"Mensuelle";"Indice"
"010777347";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais ternaires classe 06 (40<= N + P + K<=45 ; P/N<=1 ; K/P>1)";"France";"sans objet";"Mensuelle";"Indice"
"010777351";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais ternaires classe 10 ( N + P + K>45 ; P/N<=1 ; K/P>1)";"France";"sans objet";"Mensuelle";"Indice"
"010777352";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais ternaires classe 11 ( N + P + K>45 ; P/N>1 ; K/P<=1)";"France";"sans objet";"Mensuelle";"Indice"
"010777353";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais ternaires classe 12 ( N + P + K>45 ; P/N>1 ; K/P>1)";"France";"sans objet";"Mensuelle";"Indice"
"010777354";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres engrais, amendements et supports de culture";"France";"sans objet";"Mensuelle";"Indice"
"010777355";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres engrais";"France";"sans objet";"Mensuelle";"Indice"
"010777356";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Engrais organo-minéraux et de synthèse organique";"France";"sans objet";"Mensuelle";"Indice"
"010777357";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"oui";"0";"Engrais organique d’origine entièrement végétale ou animale";"France";"sans objet";"Mensuelle";"Indice"
"010777358";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"oui";"0";"Oligoéléments";"France";"sans objet";"Mensuelle";"Indice"
"010777359";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Amendements";"France";"sans objet";"Mensuelle";"Indice"
"010777360";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Amendements minéraux basiques";"France";"sans objet";"Mensuelle";"Indice"
"010777361";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"oui";"0";"Amendements calcaires pulvérisés, grossiers, marne, maêrl grossier, dolomie grossière et fine, calco-magnésiens";"France";"sans objet";"Mensuelle";"Indice"
"010777363";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres amendements minéraux basiques (mixtes calciques, magnésiens, écumes de sucrerie)";"France";"sans objet";"Mensuelle";"Indice"
"010777364";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Amendements organiques (fumier, compost, autres amendements organiques)";"France";"sans objet";"Mensuelle";"Indice"
"010777366";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits bio-stimulants";"France";"sans objet";"Mensuelle";"Indice"
"010777367";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits de protection des cultures";"France";"sans objet";"Mensuelle";"Indice"
"010777368";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Fongicides";"France";"sans objet";"Mensuelle";"Indice"
"010777369";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Fongicides sur cultures annuelles";"France";"sans objet";"Mensuelle";"Indice"
"010777370";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Fongicides grandes cultures (céréales, cultures fourragères, plantes industrielles)";"France";"sans objet";"Mensuelle";"Indice"
"010777372";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Fongicides pommes de terre";"France";"sans objet";"Mensuelle";"Indice"
"010777373";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Fongicides oléagineux";"France";"sans objet";"Mensuelle";"Indice"
"010777375";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Fongicides sur cultures pérennes";"France";"sans objet";"Mensuelle";"Indice"
"010777376";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Fongicides vigne";"France";"sans objet";"Mensuelle";"Indice"
"010777380";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Herbicides";"France";"sans objet";"Mensuelle";"Indice"
"010777381";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Herbicides sur cultures annuelles";"France";"sans objet";"Mensuelle";"Indice"
"010777382";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Herbicides céréales (hors maïs)";"France";"sans objet";"Mensuelle";"Indice"
